X,Y,station
317198.4899157918,609237.4685414892,26499.867962723194
317227.1732824225,609233.9292392907,26528.76886550016
317325.1536944436,609190.6474444309,26635.883173163096
317350.9927194552,609183.1870390058,26662.77764959708
317367.6706734566,609180.7311807083,26679.63544867201
317409.5701470252,609203.0188020193,26727.093893115853
317417.7267865609,609220.0403405018,26745.968837905883
317428.4150912225,609232.2188621796,26762.172425372682
317513.4704229957,609287.5829209628,26863.65931353073
317530.4861201498,609306.2882687607,26888.946147770665
317563.5795864977,609369.4705430544,26960.270598696334
317581.1305228061,609384.161501461,26983.158578602994
317610.9472336317,609393.5663217289,27014.423365324277
317627.227798223,609394.0650502982,27030.71156699288
317676.6065175077,609381.7561647334,27081.601316275486
317691.8550885277,609378.9864922928,27097.09938078629
317732.0969740759,609374.3358893022,27137.609101356153
317750.3791948835,609378.0640077171,27156.267570333377
317772.6820325459,609390.7563035144,27181.92903834285
317782.8970790701,609394.3244112062,27192.74932336644
317852.8700157775,609405.2378614546,27263.568213980307
317874.1202191084,609411.6703598924,27285.770650282637
317910.3014542334,609428.4019405083,27325.633258891146
317919.4029614707,609433.3498138546,27335.992741727725
318006.6472242322,609488.3803361444,27439.142728486255
318055.5260698378,609500.4758112238,27489.49590182353
318105.886799598,609496.5618159779,27540.008498873824
318137.2879721576,609519.0857593718,27578.652536759713
318143.7218272153,609544.4145159554,27604.78566517894
318170.0398440244,609550.0080461325,27631.69153049875
318175.3185442387,609543.3121069206,27640.217976292948
318184.8420138272,609537.7692262455,27651.23705062712
318225.817559742,609531.5349086244,27692.684150395624
318253.0895534391,609541.6486459217,27721.77107739616
318259.5768965758,609549.2029635468,27731.728654197486
318274.7499005622,609556.173,27748.42600303284
318274.897237172,609556.173,27748.57333964262
318292.4502599643,609566.5870002684,27768.983141472552
318299.8161572132,609580.0747705497,27784.351172883296
318309.2144649918,609588.7507702444,27797.141839785578
318323.0560861944,609594.9316091328,27812.300772692623
318333.0496816842,609604.7889178529,27826.33781248087
318347.32520816,609635.614167245,27860.308191581564
318356.9007133724,609647.2678975295,27875.391285747475
318445.9692251758,609712.0551549116,27985.53023668656
318463.5991444754,609729.6824910945,28010.460881191164
318511.4885015775,609795.4997570474,28091.856845594644
318524.67722365,609824.2609334697,28123.49776307664
318532.3429865302,609856.8710058671,28156.996729363666
318534.8362130111,609865.3457791322,28165.830639040556
318548.9921357184,609905.1913538976,28208.116097251102
318562.2534297012,609928.8157907245,28235.208087460145
318570.1718324572,609938.5747815802,28247.775466054307
318586.3466413666,609943.4242729559,28264.661614515644
318592.6939773095,609941.415049756,28271.319365745538
318605.2250583004,609943.0297989009,28283.95405630772
318605.5202184732,609943.2160329642,28284.30305867722
318623.8130513556,609941.4455343768,28302.681371986946
318685.3660155592,609883.427299272,28387.267913510503
318707.0737315398,609867.1764758849,28414.3845909223
318760.2749632514,609836.0486061126,28476.023177312563
318780.6077466961,609826.1286281785,28498.64679428296
318826.9463003646,609807.7051683948,28548.513470796348
318882.682574683,609806.450030654,28604.263875688514
318895.7748853779,609810.9841337644,28618.119080138407
318910.3597388285,609818.3954799356,28634.478970182176
318960.8268104927,609853.4360631504,28695.918109127953
318983.1099983515,609864.2413985678,28720.682917518716
319019.9315550791,609875.4743992708,28759.17976602143
319056.3866916344,609898.8501843725,28802.485704533203
319117.6174530422,609967.7494155694,28894.661136195282
319137.321795256,609985.5080511114,28921.18716564548
319179.2369329566,610015.6064219557,28972.78940102291
319219.5012338729,610034.3927467185,29017.2206954714
319308.8718453251,610057.2458954019,29109.466956079017
319353.8648859024,610079.6081244968,29159.710791427035
319376.2946974777,610097.4574665887,29188.376022289878
319394.0551179734,610108.15704424,29209.11037779231
319455.1059284578,610134.8555461117,29275.743788803546
319463.5474558445,610137.9938791691,29284.749815618958
319561.7760779634,610168.3387884262,29387.5587438363
319591.0108774414,610181.8991370845,29419.785387413474
319645.5802636974,610216.7987059379,29484.560365781028
319661.7329424272,610225.4670002854,29502.891987559866
319728.7219935376,610255.0678755777,29576.129578909826
319742.958499061,610262.5359757132,29592.205978044905
319899.2353281981,610358.3819730822,29775.533287894847
319964.9678115716,610376.0509465887,29843.599079561594
320026.9840541026,610374.5027145476,29905.6346448457
320060.6612952992,610378.4541674084,29939.542911600623
320209.9558957776,610417.9392775539,30093.97073181194
320261.2750798476,610530.6138639553,30217.78196342813
320253.1159294003,610547.1876717375,30236.25526417339
320247.9862534825,610568.198580241,30257.883298091463
320247.1514744326,610607.0990586306,30296.792732358866
320227.3611294183,610663.1280612797,30356.214166990052
320184.4296571719,610718.717516702,30426.45161329471
320221.8814606209,610763.7393970244,30485.014462348914
320232.9742204275,610758.0409344597,30497.485300160733
320245.5692206948,610754.7464772156,30510.50403590064
320259.4790783263,610754.2299307783,30524.42348127579
320288.0322425087,610743.9545970866,30554.769249799614
320310.040703848,610727.0928242125,30582.494540690455
320355.9744712297,610720.2096283026,30628.941169974085
320438.1352376348,610750.7857462908,30716.606958783086
320462.5005160147,610770.216053851,30747.77109911152
320465.8013727904,610775.24669364,30753.787991344325
320482.8806505673,610791.275646012,30777.210823016107
320536.0474331195,610821.5237902501,30838.37990831904
320561.9627193025,610841.3767097736,30871.02558906785
320643.8954860117,610924.0924249035,30987.45096340732
320671.4172558453,610942.2288804651,31020.411224861287
320688.4419087955,610948.9337567172,31038.70860646713
320713.7824601768,610964.9503158038,31068.686493472047
320752.4659634978,611001.1419708722,31121.660537359403
320764.444959877,611010.3892640419,31136.79357357886
320849.3385736354,611063.9312605814,31237.16125289042
320898.636117102,611075.9907194308,31287.91239415429
320953.1906148475,611071.4602064,31342.654688338855
320985.4315420366,611115.5274155517,31397.25685229258
320967.7171781814,611158.5769641112,31443.808568887875
320978.70363245,611194.8769525753,31481.734698928925
321068.0166716298,611255.0191487956,31589.409685503033
321096.6735685722,611289.4223615024,31634.184664977252
321108.5522824031,611316.6862588084,31663.92393091616
321119.3767706088,611334.6485775303,31684.89568427118
321201.6654168995,611437.7086847696,31816.777476086896
321227.0870283332,611605.8359996753,31986.81586100426
321174.6430332699,611739.593939356,32130.48756679851
321168.7649844876,611753.0999121479,32145.217222549418
321113.9463844087,611867.362045524,32271.94888409565
321085.1447099511,612017.8473452432,32425.16559951259
321094.5302049792,612153.4240070236,32561.066735403456
321103.7544707224,612179.0752554031,32588.326112174174
321135.8912024984,612223.9676604591,32643.53569069963
321143.8975425158,612241.5853650348,32662.88730548986
321173.1188750433,612365.3807753235,32790.084749973765
321174.810523088,612392.2142518482,32816.97149643941
321146.1769948352,612661.6261229658,33087.900703501546
321153.2442720364,612693.001577104,33120.06225709297
321170.097271278,612720.5521568367,33152.35866598075
321202.5688167312,612743.4134899265,33192.070651762915
321365.4934231343,612777.2986115208,33358.4816755476
321504.5902799337,612744.9636647472,33501.28743297467
321772.6321534895,612536.1303556528,33841.078246515346
321786.894598532,612523.8996334209,33859.86675111002
322099.1497904706,612229.5742368294,34288.97133506517
322191.4688620838,612226.3183702294,34381.34780204047
322263.4152133768,612285.1370508536,34474.27742409254
322376.4009228057,612323.4372652556,34593.57820765407
322511.9691053331,612319.1397773405,34729.214487889694
322590.808002988,612338.6374060381,34810.42858339209
322863.7488310835,612493.6756221948,35124.32911558419
322934.127756393,612479.8752258744,35196.04831849612
322981.0538321919,612420.2723337557,35271.90714355155
323002.8980810269,612396.7008798583,35304.04411052111
323067.7517044201,612337.1281436693,35392.10603966343
323100.3499915614,612286.8962138004,35451.98838349617
323108.691478095,612262.0141667571,35478.231414240654
323114.9413020892,612248.9025814957,35492.75635720183
323165.8263455657,612168.8369716102,35587.62357775743
323181.2940900808,612150.9958286925,35611.23623328353
323208.9458176534,612127.3046226662,35647.649023354155
323229.1265402594,612114.6783074483,35671.45417827665
323266.7993072153,612098.3162499678,35712.52672744406
323279.1201236146,612090.6731599635,35727.02567021792
323307.2601451933,612066.9353704287,35763.84065991566
323319.6313612092,612059.2704237362,35778.39395485224
323373.5607094353,612035.9181940715,35837.16215399434
323398.7561492873,612028.1635945191,35863.523944592685
323482.4457409863,612012.1973303345,35948.72294312417
323557.5441978888,611958.3598850792,36041.125587787334
323576.9444919966,611924.1093762784,36080.48887988271
323635.6183361578,611884.2884592675,36151.399566103064
323764.8021267894,611866.4630333328,36281.80737864395
323790.7309935656,611864.5907755931,36307.80375303233
323848.6315747339,611864.1828252797,36365.70577133122
323888.3262831306,611867.8765300876,36405.57196415057
323962.5526139528,611882.353252156,36481.196852045825
323995.2085980073,611904.654568098,36520.74128259313
324018.0413428877,611940.665866211,36563.3810273222
324028.2868425566,611952.3256759644,36578.90267114459
324073.6771569621,611990.096253254,36637.95262584924
324100.8140407317,612022.2861274718,36680.05486406629
324159.9435441743,612124.5847394184,36798.212826910756
324189.5974348023,612144.2567660615,36833.79852434139
324279.0273619892,612155.4717937185,36923.92892277613
324303.8315228362,612168.4575933504,36951.92673317986
324364.6698887372,612236.3087591743,37043.05898580848
324411.5311717279,612256.2138131915,37093.97255000275
324442.428527259,612255.0857340985,37124.89049206318
324495.2172382951,612282.8016084549,37184.51278407046
324525.3032051882,612330.0143532451,37240.496787808304
324533.485814153,612341.3411541564,37254.4700303938
324553.8202795533,612366.2892032076,37286.65536299389
324569.9704375974,612399.7786948791,37323.83564886248
324601.7642523743,612545.4951876419,37472.98035349913
324610.714834925,612566.362781891,37495.686507240825
324645.7156226834,612618.014570645,37558.080116089805
324655.5134869026,612635.4427057346,37578.07356591613
324712.6442902124,612760.4260428213,37715.495410017196
